62231, 882
10253, 360
69299, 122
22835, 272
51153, 169
8303, 727
63222, 373
12995, 795
57808, 833
45871, 866
45267, 793
71490, 163
52776, 718
1435, 890
39768, 586
31420, 49
22162, 77
269, 893
43414, 36
33627, 398
67310, 209
37148, 41
42951, 307
77760, 700
31691, 273
50032, 863
41665, 168
7712, 435
62211, 354
54465, 616
30821, 136
39680, 214
28876, 306
77175, 60
24365, 482
40333, 49
52063, 330
716, 517
12207, 132
63849, 400
63109, 939
74566, 510
16272, 517
55918, 476
66096, 289
49555, 832
63353, 581
65956, 383
33859, 269
63859, 45
24727, 840
50749, 234
9170, 149
10564, 218
78737, 737
57821, 480
1279, 32
69768, 693
4508, 643
60618, 193
56187, 497
67717, 324
43135, 655
70444, 309
79670, 774
49771, 448
33953, 773
42388, 634
79428, 149
61465, 32
43403, 768
38944, 369
52900, 806
20223, 469
13045, 360
20304, 31
15569, 234
56892, 924
66777, 837
15867, 396
76713, 92
38629, 946
40036, 591
58105, 916
28521, 92
40243, 911
49531, 190
6081, 272
71639, 124
46334, 208
28506, 906
44863, 958
10580, 656
18414, 822
41673, 706
26615, 686
11290, 522
28098, 404
56468, 747
2154, 808
44132, 528
64006, 74
25924, 382
13827, 161
25323, 88
34672, 637
23368, 295
61179, 981
10806, 701
67631, 911
65738, 564
55590, 112
44404, 67
7526, 156
25194, 520
1277, 470
76577, 672
35202, 994
56114, 961
6704, 703
21455, 120
70317, 563
13218, 95
9973, 551
47980, 337
25662, 92
50823, 527
78692, 697
46424, 147
70050, 174
46932, 845
8654, 843
8006, 770
26819, 857
49890, 666
48176, 305
37126, 800
13565, 12
9762, 100
73825, 554
34111, 765
3877, 216
78961, 352
64094, 6
79782, 543
22255, 346
62407, 603
65859, 948
17916, 655
31728, 549
5362, 192
73422, 523
39715, 682
26872, 541
4898, 837
12270, 557
55789, 453
501, 59
22555, 530
32021, 881
71305, 487
596, 583
14238, 783
12633, 300
30820, 374
49434, 859
58238, 217
398, 41
68177, 457
72037, 637
65514, 242
35763, 478
1057, 700
30508, 264
27080, 641
16578, 416
2240, 432
40108, 490
54065, 769
46276, 685
49290, 745
67804, 661
21126, 615
55256, 405
75477, 241
69158, 502
68965, 703
15141, 577
21316, 844
6676, 118
68111, 447
14400, 900
30934, 469
41716, 555
45064, 762
79239, 295
77821, 243
9226, 973
56510, 220
30500, 739
11025, 672
36988, 187
30096, 199
1934, 972
23459, 444
13836, 688
68179, 984
45401, 329
62937, 415
38005, 670
29036, 487
76585, 779
77191, 835
6197, 87
37994, 396
77938, 414
59616, 528
8508, 644
37934, 76
36634, 771
33855, 282
54644, 136
68133, 919
20268, 74
35478, 851
25936, 326
38951, 464
16245, 905
18168, 267
25752, 91
35892, 709
60983, 626
65799, 823
25840, 385
45400, 461
38530, 599
8196, 603
50149, 325
44197, 846
75051, 395
60721, 266
37828, 70
18820, 183
63581, 82
53722, 489
944, 326
34912, 494
75282, 265
72339, 365
67495, 742
10852, 292
29468, 787
13952, 735
56201, 658
