16110, 962
26831, 312
19591, 238
18159, 892
20326, 329
26433, 948
2131, 433
5515, 827
2199, 353
25332, 652
7626, 438
1431, 827
16058, 890
22459, 896
24466, 379
26019, 573
14459, 662
27713, 743
9504, 183
26735, 442
4180, 24
4564, 464
1505, 104
11625, 748
19689, 959
863, 409
28718, 928
23484, 442
29556, 904
15533, 257
24852, 233
4739, 299
14310, 242
19655, 265
951, 908
21733, 61
14144, 610
10963, 402
13479, 720
15408, 488
3161, 51
10382, 766
3759, 15
16822, 879
26707, 814
13556, 63
2057, 902
3844, 98
22351, 3
16991, 321
5407, 283
6151, 870
25385, 301
17883, 179
21803, 268
19954, 183
8204, 652
10013, 2
14413, 998
29281, 666
7896, 621
5330, 379
10884, 219
9338, 517
25175, 734
5789, 43
9437, 845
26629, 999
15663, 413
7015, 363
2528, 81
7208, 882
15368, 683
7933, 319
7402, 408
15055, 672
15916, 570
3145, 123
3181, 464
26716, 347
13458, 327
16763, 977
18646, 618
18998, 250
46, 330
9231, 130
9289, 249
8047, 420
24136, 113
28028, 356
15644, 849
18681, 358
11475, 980
15721, 54
1068, 927
21562, 34
5595, 670
27336, 543
24598, 540
19135, 881
15825, 453
16091, 936
8148, 180
6226, 413
854, 794
17521, 63
22046, 549
25642, 180
19748, 275
27061, 231
22692, 259
4874, 454
17268, 675
14279, 26
4027, 688
13512, 6
8758, 761
512, 761
6005, 693
21857, 769
8639, 805
4235, 9
13323, 256
25715, 371
23521, 667
6654, 204
23216, 841
23350, 315
15823, 905
24351, 502
13984, 499
20588, 378
15245, 372
13896, 637
5993, 849
601, 354
15765, 24
29299, 321
14193, 323
26634, 871
8390, 184
1705, 275
29854, 330
28341, 944
26811, 657
19936, 95
12731, 737
29408, 585
16254, 701
807, 987
9679, 829
28871, 459
23396, 484
26040, 132
14129, 9
26184, 49
4005, 299
28344, 688
8031, 826
9233, 211
12845, 798
26729, 966
21480, 708
7892, 979
19477, 481
24182, 989
22241, 242
19074, 100
18670, 518
6876, 51
3904, 630
29559, 967
17573, 13
9463, 89
10643, 364
4314, 998
27991, 382
24989, 444
3364, 759
3356, 456
16320, 661
25244, 666
21060, 1
7558, 375
20792, 739
20354, 411
11347, 853
5033, 292
17649, 160
29971, 310
16054, 864
2978, 968
22428, 7
4377, 348
28526, 167
24292, 131
28227, 755
28166, 451
252, 895
23279, 497
3777, 511
13118, 994
8498, 850
29760, 510
27647, 614
17359, 240
12933, 633
25474, 716
