9349, 151
15664, 811
30030, 535
3232, 843
9004, 510
29129, 320
7772, 63
37877, 708
17501, 801
533, 742
17338, 679
6540, 549
12843, 866
22971, 262
9800, 115
35694, 226
9651, 406
26675, 928
16968, 831
22041, 943
17703, 861
37092, 481
19918, 489
37605, 735
9379, 883
36099, 115
7948, 556
25312, 837
18339, 364
31857, 559
6795, 429
5479, 462
20167, 741
21119, 351
29918, 484
18866, 893
15999, 996
12188, 977
32300, 853
6309, 482
22486, 566
3782, 238
35548, 681
23869, 193
16075, 468
8732, 709
415, 67
394, 70
9221, 642
1424, 536
17334, 739
29119, 432
21193, 810
6360, 457
19807, 771
11505, 206
14077, 825
8309, 154
13516, 390
2872, 349
36961, 627
13928, 964
37004, 420
11971, 45
646, 676
17329, 62
20014, 44
20932, 423
1851, 305
21963, 365
535, 4
39523, 402
15763, 661
25734, 467
6740, 532
18245, 756
21817, 338
27128, 279
32972, 805
27667, 208
17777, 58
39178, 838
38827, 881
8189, 629
29201, 625
32297, 340
37073, 349
16673, 582
28311, 343
9608, 599
1165, 770
23173, 365
36847, 656
13792, 151
28529, 356
7351, 265
17076, 481
213, 283
23291, 646
5480, 593
22001, 202
21897, 793
39550, 932
6385, 412
32984, 559
23811, 722
31656, 468
27495, 30
9661, 808
20026, 754
36630, 112
252, 940
810, 730
37013, 594
10124, 955
19871, 676
23210, 63
38555, 305
38693, 830
38573, 234
737, 31
14913, 799
30375, 514
21827, 293
8706, 820
5578, 666
26760, 109
13097, 487
31452, 248
23288, 928
31536, 729
25382, 526
10624, 912
21758, 93
27530, 429
17695, 51
15065, 29
22211, 934
30551, 681
28392, 572
11126, 78
30692, 384
14076, 682
434, 692
32944, 26
998, 401
6727, 350
18421, 2
3282, 285
30088, 260
22974, 458
20628, 929
11479, 44
27924, 204
34885, 451
28566, 360
16872, 685
37831, 996
28371, 136
17363, 731
39808, 895
38073, 278
30830, 955
2021, 429
26725, 587
24021, 988
39466, 403
38683, 779
5647, 615
30979, 339
7391, 373
3769, 482
26012, 549
11456, 158
17485, 527
35600, 549
20633, 619
15527, 699
18613, 262
12953, 796
32311, 176
16312, 58
2468, 804
3138, 555
4437, 366
19763, 636
33684, 892
8879, 550
21709, 746
14796, 570
10311, 803
29338, 407
24642, 579
26854, 398
33973, 728
7365, 1
30400, 520
2385, 991
13848, 142
5142, 710
22249, 684
12157, 18
20361, 230
29539, 892
1430, 78
28952, 478
5839, 308
31515, 249
11837, 742
29372, 703
18279, 839
28707, 531
8789, 758
2496, 289
37050, 609
8464, 923
624, 750
25850, 695
28056, 160
11979, 604
5545, 697
35243, 84
34641, 529
33741, 580
30352, 79
26120, 984
15435, 203
6583, 965
7074, 994
3641, 234
11965, 784
26270, 84
14830, 166
25000, 887
39195, 684
25101, 420
25870, 929
23746, 272
21948, 798
39410, 450
5238, 662
20114, 60
26701, 709
3049, 178
28835, 247
13575, 747
28104, 672
17611, 497
27144, 42
13606, 83
36161, 63
3150, 287
9551, 632
34720, 118
19511, 177
8719, 444
79, 949
17519, 777
13854, 282
28639, 329
33256, 690
10322, 646
20135, 582
29295, 64
34008, 295
26750, 967
1434, 180
28624, 506
25149, 290
34665, 357
39930, 353
33372, 407
2562, 210
22080, 667
22287, 45
38936, 524
5074, 795
11195, 903
23778, 699
19568, 606
8493, 594
16477, 876
27256, 890
12638, 184
31224, 839
27328, 779
36228, 927
38195, 374
31556, 561
27226, 150
38392, 348
7086, 864
36856, 694
1596, 568
24463, 432
24332, 465
6450, 599
36075, 588
7167, 851
2717, 553
384, 286
26845, 811
797, 508
10834, 824
27556, 46
11506, 50
33039, 709
13150, 847
9920, 214
5793, 497
10185, 248
33225, 25
35429, 113
12377, 189
39498, 674
15676, 104
30543, 275
25587, 118
27338, 338
38388, 874
32218, 801
21873, 790
23275, 531
34087, 623
24871, 552
33555, 812
22872, 554
4305, 965
28911, 171
20860, 921
13328, 635
11560, 45
21290, 707
27842, 392
30641, 851
15717, 266
29020, 600
2737, 582
5113, 836
22201, 450
705, 782
27986, 415
3653, 257
19024, 392
18851, 341
30038, 247
34778, 937
1956, 882
6905, 93
36095, 599
2428, 823
31832, 835
35934, 171
37597, 955
37425, 711
1777, 421
24315, 4
17257, 661
23814, 337
8601, 425
12270, 138
29073, 974
7986, 424
938, 225
36716, 65
27638, 858
6948, 142
17197, 220
13057, 127
18951, 674
25533, 781
24172, 924
