5039, 41
3402, 449
1078, 328
2991, 474
2323, 150
19, 709
3458, 467
9824, 329
3177, 936
1636, 440
8454, 700
5863, 117
4764, 258
3901, 811
9558, 952
7238, 491
1199, 993
1650, 931
602, 823
3622, 431
8819, 359
8458, 590
5461, 899
947, 153
2518, 292
5522, 370
7521, 404
314, 698
4841, 699
3327, 876
2509, 442
3769, 705
7938, 757
8914, 527
9657, 868
392, 893
9290, 642
9116, 273
3987, 18
9243, 885
4364, 675
2140, 788
9038, 291
9561, 303
3209, 656
1139, 660
865, 126
9950, 704
9, 225
3265, 862
810, 522
1388, 617
5415, 630
2459, 725
3891, 17
2294, 847
9814, 715
8497, 732
8765, 502
4966, 778
8852, 304
3308, 32
8662, 168
8321, 841
6097, 288
4109, 76
3533, 31
2712, 934
9381, 245
7029, 626
926, 419
6091, 782
8976, 875
3821, 723
978, 346
4849, 335
6285, 992
6516, 70
5348, 369
5027, 545
9743, 610
7343, 611
206, 60
6646, 935
7826, 738
4952, 829
8439, 962
4735, 369
5062, 918
3273, 282
5779, 928
2202, 407
1431, 602
1284, 312
6719, 532
4514, 517
316, 102
4782, 80
3713, 907
7195, 525
5404, 829
1549, 84
2122, 635
3620, 629
5130, 682
3581, 921
2870, 964
6537, 304
6814, 642
7012, 364
1457, 16
3613, 717
2846, 898
9740, 53
7528, 264
6465, 824
9175, 751
3598, 558
8961, 92
5357, 496
5933, 963
9981, 277
7374, 152
1045, 618
8328, 333
4692, 743
9747, 632
4595, 559
2384, 27
7889, 40
7161, 323
8780, 149
7319, 925
5230, 703
4963, 953
3059, 427
3140, 76
3089, 161
5648, 990
2020, 326
7023, 442
3350, 275
3785, 726
1805, 373
3861, 931
4759, 901
5219, 177
7316, 749
7155, 197
2520, 570
2473, 416
6098, 922
4153, 479
5309, 17
9443, 397
4202, 139
8628, 900
8078, 559
4544, 744
4969, 654
7728, 393
7255, 353
310, 597
5859, 517
1208, 527
2449, 477
2841, 568
431, 37
7286, 599
1625, 326
6142, 281
4982, 806
8945, 365
8590, 9
208, 592
5647, 998
8206, 321
1861, 176
2199, 649
6964, 460
9048, 273
8359, 730
2668, 53
6381, 998
260, 392
7739, 911
901, 894
2758, 785
8779, 109
6728, 467
9970, 725
2370, 879
2863, 624
5972, 461
4734, 790
190, 419
7919, 296
9904, 611
2816, 791
667, 505
7970, 295
4221, 609
4074, 917
9870, 434
3044, 580
9118, 244
1059, 503
2463, 525
2100, 776
8830, 273
8525, 218
9836, 998
9823, 839
1020, 577
6596, 975
2375, 670
4033, 192
1842, 465
5151, 90
8996, 329
4368, 493
5412, 586
6742, 285
8609, 494
9593, 441
953, 175
3784, 445
8174, 612
6633, 560
8207, 777
4842, 784
4494, 266
8463, 570
2257, 778
4899, 982
377, 130
4593, 452
9081, 599
2648, 520
761, 280
1373, 32
5405, 155
1251, 172
7028, 628
7461, 951
4572, 185
1272, 796
2650, 866
4973, 137
311, 500
9373, 186
2953, 632
8069, 248
3042, 35
3664, 308
4212, 624
7103, 336
7484, 882
6944, 857
6047, 405
731, 840
3363, 122
2857, 821
2961, 415
