449, 123
474, 19002
709, 57507
329, 34434
440, 20886
117, 17115
811, 9843
491, 29883
931, 8985
431, 14481
590, 37173
153, 11706
370, 876
698, 52263
876, 59154
705, 16341
527, 44313
893, 5607
273, 17001
885, 51105
788, 26109
303, 33966
660, 53019
704, 45423
862, 24759
617, 16641
725, 37986
847, 111
732, 26169
778, 22587
32, 36948
841, 6570
76, 864
934, 27120
626, 57792
782, 22338
723, 47670
335, 13110
70, 45018
545, 13179
611, 58887
935, 12252
829, 56268
369, 14898
282, 41793
407, 50832
312, 13878
517, 16611
80, 48354
525, 8787
84, 14499
629, 13917
921, 8112
304, 41931
364, 35019
717, 15063
53, 20772
824, 18810
558, 20331
496, 15291
277, 11958
618, 27483
743, 7065
559, 10965
40, 12093
149, 22050
703, 50823
427, 41898
161, 33321
326, 54021
275, 46371
373, 23259
901, 44835
749, 36627
570, 12663
922, 19266
17, 22518
139, 49239
559, 2700
654, 56286
353, 52230
517, 22872
477, 4644
37, 22785
326, 10806
806, 30873
9, 28122
998, 13788
176, 22044
460, 59004
730, 24843
998, 159
911, 19254
785, 20700
467, 54381
879, 11184
461, 13944
419, 53421
611, 42930
505, 8439
609, 42927
434, 56805
244, 1800
525, 49557
273, 8394
998, 18672
577, 17532
670, 44967
465, 9585
329, 9279
586, 31569
494, 27942
175, 22344
612, 40374
777, 1740
266, 44394
778, 58767
130, 24027
599, 1416
280, 55614
155, 18114
628, 54570
185, 23874
866, 59445
500, 57468
632, 48606
35, 12816
624, 984
882, 19086
405, 56625
122, 29607
415, 11532
967, 5643
633, 30966
694, 30063
448, 10671
365, 23676
702, 15225
508, 7800
843, 3009
674, 53583
780, 40203
407, 45765
575, 15006
275, 12546
395, 21264
734, 25851
902, 29496
152, 12507
172, 17163
298, 59928
664, 7104
545, 4275
533, 10302
503, 22323
42, 30435
750, 5154
411, 48417
971, 48837
517, 50061
420, 7647
937, 59598
172, 579
396, 9891
89, 24858
266, 13464
709, 37365
690, 54342
651, 33948
251, 17358
331, 12939
33, 33555
798, 2736
925, 5496
729, 12939
539, 24963
955, 10938
140, 1443
202, 9588
159, 21387
430, 16605
456, 33519
638, 36132
413, 18876
4, 51759
481, 18462
629, 14235
305, 39558
995, 13422
4, 6504
896, 56361
384, 53874
622, 30606
410, 19431
799, 27942
849, 28002
139, 13116
42, 35499
269, 22461
169, 22554
238, 53319
666, 5289
972, 51576
472, 9306
620, 27639
95, 14406
623, 31581
923, 4629
943, 33069
167, 39183
405, 33009
566, 52515
18, 8175
142, 25476
255, 51666
893, 39192
352, 57561
944, 7239
141, 42810
803, 705
735, 59133
663, 56688
538, 21855
681, 420
603, 8085
123, 24057
673, 19728
276, 7974
444, 52113
571, 14034
459, 11553
436, 3054
129, 3357
69, 8400
925, 33180
753, 27030
295, 36510
197, 28728
736, 36129
104, 21492
69, 23646
484, 28695
460, 28731
602, 7875
897, 16887
492, 16269
948, 20706
572, 369
248, 11211
493, 30585
252, 3792
108, 18606
306, 15090
741, 27033
522, 19233
499, 3459
910, 29370
742, 30564
831, 14820
816, 55986
696, 32700
561, 56874
995, 25095
199, 34431
433, 18174
748, 6909
322, 58071
103, 19431
873, 3339
828, 59403
406, 43380
357, 38979
534, 58215
676, 33333
324, 38505
321, 18216
471, 56469
193, 1668
348, 4878
344, 25578
248, 28011
332, 11607
9, 38688
102, 28851
678, 38151
17, 34755
105, 13269
561, 12687
924, 19677
826, 6888
946, 36159
705, 10752
956, 19962
355, 4371
961, 7596
481, 7821
624, 2733
826, 30201
926, 14025
120, 6669
505, 11262
155, 8223
808, 4377
853, 9663
903, 4878
752, 45615
381, 11550
679, 6837
722, 36579
508, 4911
992, 16668
680, 30528
538, 20886
300, 47643
625, 43239
831, 59565
451, 39426
847, 22833
646, 1272
425, 5256
661, 24888
304, 30120
52, 2625
610, 38454
918, 3051
665, 24336
808, 39507
462, 120
71, 26055
587, 58491
130, 17970
295, 58059
714, 55953
247, 6132
751, 1005
598, 33576
169, 15792
826, 25509
588, 11325
992, 27876
527, 52647
596, 16683
512, 19401
209, 18387
145, 23439
71, 1803
675, 645
969, 24639
596, 17472
744, 10176
402, 8010
80, 24081
768, 30225
946, 46494
824, 18861
503, 37812
641, 3663
361, 17118
149, 27030
222, 22467
517, 36492
893, 22857
698, 22773
223, 35454
180, 2250
538, 14925
411, 909
236, 3294
635, 40752
847, 8913
64, 8739
684, 4635
660, 52638
247, 5307
972, 25557
929, 24867
522, 8595
483, 9735
843, 24954
295, 28803
448, 3396
62, 21456
734, 25710
86, 29703
524, 43269
943, 34800
560, 42045
522, 84
86, 16041
625, 8829
437, 7227
677, 15147
331, 4764
28, 1824
757, 3663
868, 29862
690, 42438
831, 23847
595, 4290
40, 2244
763, 13608
194, 54105
31, 45555
604, 29559
733, 33672
356, 59769
742, 36771
941, 14832
694, 9954
4, 16233
971, 1065
487, 7647
506, 55752
319, 53892
896, 24225
165, 48426
47, 5844
592, 1278
405, 18519
699, 37212
783, 1878
63, 58125
20, 49695
112, 44208
989, 32442
646, 24768
808, 11808
354, 1446
130, 3045
824, 54690
9, 43875
182, 37911
649, 59070
613, 16986
343, 32679
439, 4248
255, 42024
449, 6699
618, 48909
242, 18909
113, 444
209, 36951
4, 21327
59, 27600
842, 3954
131, 12150
249, 34083
673, 35709
883, 28929
558, 44706
924, 25467
640, 3846
218, 32022
917, 16206
350, 11493
239, 11634
597, 57024
974, 11913
772, 5835
380, 19512
288, 38055
584, 20094
933, 38166
404, 57111
228, 34383
952, 37524
487, 11877
244, 4545
841, 14811
686, 174
238, 41913
199, 45351
808, 13665
36, 54990
259, 30636
953, 24246
690, 48255
750, 13452
786, 25140
535, 17853
678, 54345
873, 51330
788, 9219
114, 11931
661, 29868
999, 18339
775, 38823
342, 5169
159, 84
193, 14334
884, 15213
70, 5922
845, 33999
281, 18459
805, 36504
614, 29028
596, 25950
689, 9927
50, 14058
237, 30348
527, 20001
857, 20037
397, 28263
810, 26478
699, 22548
58, 25998
945, 23043
681, 4020
651, 18063
58, 44163
395, 27927
844, 53706
918, 51372
731, 38235
504, 25269
256, 14418
597, 27954
283, 35721
11, 10443
604, 3408
783, 12342
533, 12252
272, 36870
123, 29988
320, 3162
248, 44124
699, 22473
84, 15393
951, 49317
675, 14166
51, 20985
472, 15807
397, 54714
856, 23754
466, 52977
175, 25458
607, 22386
10, 36474
374, 3438
922, 39111
429, 31941
777, 19806
803, 12294
586, 27876
779, 21834
428, 55056
540, 41646
571, 24945
558, 26286
379, 7008
878, 34254
838, 17484
206, 20448
909, 13347
229, 1974
930, 13560
132, 28680
654, 15486
792, 2025
723, 7083
123, 49194
920, 26142
550, 3564
636, 25914
491, 45225
475, 34563
508, 46845
558, 39702
455, 2715
934, 58671
494, 42483
452, 37647
892, 990
319, 25050
900, 8775
320, 59211
277, 55011
629, 37179
136, 32142
930, 34773
503, 57405
995, 40011
621, 49011
961, 25992
538, 16824
78, 57843
355, 27456
186, 25956
803, 29628
565, 25188
626, 18747
801, 27522
579, 2829
269, 5823
560, 25257
578, 11415
419, 48648
607, 4845
157, 33192
58, 50679
270, 40527
564, 59085
148, 46767
951, 33516
5, 22074
407, 18804
412, 25530
771, 32322
529, 32730
366, 12546
759, 46485
363, 2622
227, 44706
474, 13380
795, 20916
522, 18366
780, 4731
165, 16815
943, 22782
754, 49029
11, 7443
416, 35016
907, 40284
962, 29286
411, 13224
206, 5724
408, 35277
457, 15612
958, 12957
780, 17835
682, 24498
675, 34101
504, 5361
944, 31668
16, 10341
196, 54849
374, 27993
922, 25749
965, 38169
762, 6054
80, 27660
833, 36546
917, 58470
480, 12972
954, 59031
527, 34929
646, 47031
970, 33204
776, 36588
720, 50484
856, 28278
595, 32091
16, 56109
540, 34224
178, 28524
213, 30714
292, 19329
842, 7503
109, 15384
121, 10950
453, 33576
681, 47607
247, 22395
774, 53139
447, 55902
808, 2916
414, 14703
864, 15531
702, 17310
380, 43092
815, 49770
15, 6711
579, 36537
325, 507
279, 36126
47, 24546
478, 23778
496, 5010
256, 16953
851, 21639
265, 17349
602, 8226
121, 13416
836, 55302
500, 2154
841, 44601
880, 32814
728, 27771
580, 25842
659, 25374
724, 18189
258, 2421
416, 58467
43, 19095
385, 22758
352, 23499
22, 39990
463, 26784
817, 37299
734, 20298
588, 59430
871, 35511
321, 35946
358, 28056
773, 33732
243, 19824
415, 34941
201, 28605
494, 9792
622, 9729
815, 6045
84, 567
618, 59436
832, 28569
605, 13422
173, 29673
981, 59562
915, 17091
556, 53340
512, 38793
474, 10020
503, 2697
533, 25449
187, 22476
987, 24756
819, 4680
466, 5520
511, 8355
787, 34620
379, 26373
536, 39630
953, 4734
268, 32913
173, 219
476, 4860
245, 41478
576, 59370
148, 40734
463, 1254
446, 477
63, 38772
982, 31140
198, 23901
485, 19431
575, 46110
62, 42588
599, 41166
733, 57057
878, 33168
667, 33489
913, 41148
739, 16356
807, 14862
386, 8586
595, 46380
597, 32712
676, 408
5, 27594
552, 43161
514, 21720
662, 51018
864, 723
520, 15747
93, 35274
78, 28863
907, 21888
168, 47034
33, 40737
738, 22731
706, 42021
993, 12243
652, 8034
879, 23259
550, 35352
595, 9279
232, 18516
507, 29787
50, 30504
968, 33573
742, 26766
976, 16953
430, 6432
491, 34731
887, 43887
776, 17622
890, 46407
663, 24438
806, 27273
831, 20847
26, 1920
543, 708
195, 28461
939, 24486
386, 9549
81, 30540
38, 9195
252, 7539
57, 37734
126, 50634
916, 13833
170, 7335
476, 29925
143, 14250
852, 9999
265, 6642
405, 21021
351, 26688
878, 25566
624, 35430
185, 21693
473, 20115
532, 18963
428, 34053
637, 12624
734, 6828
392, 30567
478, 22998
26, 10365
856, 28842
766, 27759
491, 34044
409, 32583
443, 27246
84, 42591
806, 26256
255, 51888
431, 18063
97, 47841
126, 54954
773, 34128
974, 29577
244, 36222
625, 20766
860, 4929
219, 24459
652, 14241
653, 59778
787, 19350
185, 14883
337, 2565
563, 17148
222, 34683
246, 19419
329, 4650
283, 3543
92, 8097
448, 55929
527, 21516
110, 29943
377, 40428
864, 24741
797, 50013
2, 37116
311, 11967
416, 9495
282, 28974
552, 51618
204, 50844
148, 21513
681, 10188
671, 33060
774, 46587
967, 30327
950, 35907
11, 4851
681, 49878
889, 27504
85, 17784
366, 24354
774, 45597
180, 43458
690, 37260
798, 54813
79, 22245
577, 954
260, 3993
431, 25161
493, 9558
810, 13080
405, 24222
241, 21456
689, 30804
337, 59655
587, 33933
406, 38031
994, 23304
996, 58239
520, 1626
367, 30114
276, 22065
178, 34941
568, 39279
751, 32961
209, 1479
465, 28503
650, 28341
82, 32259
76, 45252
191, 40575
760, 11892
98, 14616
340, 10968
53, 7779
854, 48240
700, 4233
248, 2904
67, 21648
23, 26304
921, 34593
643, 11337
627, 36777
93, 23808
863, 13095
809, 23160
968, 17040
720, 55365
784, 12213
147, 40677
815, 16806
430, 23715
541, 22125
941, 8655
835, 3240
171, 32391
70, 31524
64, 16020
462, 27174
538, 23220
749, 1422
872, 57291
61, 10005
707, 10200
646, 8865
565, 12423
151, 37443
377, 24945
8, 48675
118, 6036
744, 34365
742, 15129
905, 63
239, 13536
341, 18054
705, 11151
277, 52950
747, 10005
874, 9507
618, 15909
175, 5937
767, 27315
673, 55983
745, 10956
998, 12099
35, 47961
63, 18759
799, 34260
232, 38154
222, 33189
846, 1956
440, 14307
26, 45015
466, 4782
273, 12978
534, 3969
967, 23037
686, 37764
928, 27813
442, 27663
566, 549
974, 11865
1, 14337
115, 39786
169, 10461
86, 27099
760, 38805
776, 47979
947, 14886
86, 33003
543, 35421
131, 8007
456, 38013
542, 38994
204, 40791
830, 26514
555, 22116
235, 3084
709, 26403
597, 40470
203, 34803
669, 33591
343, 59313
341, 27903
562, 23163
422, 52263
495, 55830
7, 50223
122, 35436
47, 9045
730, 10179
863, 45837
642, 4824
675, 11466
337, 12735
268, 432
131, 34017
619, 13812
58, 6675
950, 5172
704, 6990
574, 24669
828, 27390
416, 14961
608, 56415
469, 17250
942, 22014
683, 24405
609, 36627
907, 9672
450, 20211
345, 35760
852, 30879
552, 20202
579, 33168
68, 24552
105, 25146
402, 20223
767, 14052
265, 36837
806, 2001
94, 12375
10, 38211
557, 36357
77, 32211
773, 1668
880, 48180
429, 26379
576, 6408
902, 44625
46, 3552
764, 26157
11, 1428
321, 10053
952, 48870
588, 9216
772, 36567
236, 34470
50, 44679
671, 51189
979, 17709
461, 12528
133, 5085
985, 37404
616, 3249
594, 28545
811, 29979
815, 47166
569, 14484
970, 13197
22, 35673
810, 20829
342, 42729
699, 8106
116, 1506
338, 32061
613, 47673
389, 55239
659, 8448
927, 39486
391, 27378
371, 59631
162, 18780
861, 20115
702, 7989
544, 36585
32, 49080
804, 55764
458, 24735
841, 37275
532, 39567
526, 39189
588, 31506
999, 27297
172, 51678
30, 30144
628, 4710
942, 28374
396, 25368
933, 34593
968, 20457
524, 31668
36, 34485
777, 31773
897, 10164
307, 22350
766, 18816
123, 28149
618, 5325
282, 10707
