267, 97950
117, 59607
416, 71412
142, 24624
627, 86739
995, 13821
456, 58518
544, 74577
224, 90348
319, 3111
71, 17499
165, 69954
603, 62619
177, 64470
538, 27033
592, 3849
521, 92733
125, 2817
771, 67842
928, 93678
929, 52284
115, 48795
872, 44580
403, 93423
730, 90276
806, 5136
739, 65769
149, 43599
946, 9891
461, 27345
205, 97050
407, 1284
184, 82935
387, 89538
99, 69078
477, 28227
460, 57990
809, 3270
153, 46878
499, 43773
377, 97737
166, 87612
128, 67404
413, 34146
664, 8283
559, 32898
237, 38550
561, 28251
746, 4461
110, 86895
181, 92814
779, 36618
458, 62031
180, 41430
760, 19365
652, 51795
337, 19443
381, 49923
889, 35487
905, 11859
48, 35931
926, 31815
591, 46632
467, 21987
62, 29742
995, 23142
470, 49218
153, 47643
267, 62511
828, 97059
622, 5064
597, 62409
889, 96948
870, 50877
76, 72183
641, 60666
230, 12603
96, 39282
433, 12261
454, 33402
566, 76248
496, 89337
895, 35844
638, 5454
67, 97464
167, 70146
610, 37797
995, 35892
616, 21930
658, 18879
489, 73836
352, 83247
912, 94614
838, 36702
137, 13797
979, 30450
262, 3072
891, 49536
853, 42738
862, 66168
87, 48264
579, 23502
863, 43857
364, 46191
682, 17514
739, 45159
863, 25881
364, 95943
637, 84993
937, 69987
16, 22083
889, 94758
997, 4158
947, 27225
949, 50721
641, 8055
451, 32820
788, 84450
402, 38628
144, 84306
144, 51855
921, 88839
405, 2835
719, 32157
789, 23319
1000, 52950
123, 97044
687, 28398
454, 18477
454, 13785
997, 31404
919, 17949
799, 12375
219, 51597
778, 28281
166, 58293
578, 34734
242, 75258
534, 70002
523, 37257
855, 87402
330, 62229
714, 92784
795, 42018
421, 24930
492, 65109
279, 45480
292, 3141
404, 86406
382, 82992
956, 9765
651, 88176
926, 14175
293, 92565
400, 86865
600, 75363
629, 3480
846, 42354
990, 50802
762, 66714
733, 42360
163, 6696
758, 46125
13, 82884
380, 1113
277, 7968
900, 69120
473, 14427
970, 78141
423, 96822
833, 1986
897, 27651
484, 29241
897, 2376
149, 3375
791, 48939
118, 31233
328, 23466
659, 75606
726, 96888
149, 34152
192, 15282
251, 86562
164, 86091
66, 59610
532, 10287
868, 49638
488, 85569
422, 69087
444, 15852
809, 71871
212, 48816
827, 90267
869, 69939
622, 68661
465, 96819
974, 11598
175, 63297
126, 31398
913, 76059
677, 28116
15, 16350
542, 61644
633, 62706
759, 67368
886, 24252
316, 73533
805, 43521
471, 63195
486, 66840
758, 49131
182, 51411
483, 94368
296, 76581
374, 60324
