331, 20736
763, 25308
75, 43506
301, 76497
305, 73578
748, 35862
945, 83607
633, 55608
925, 14646
465, 17376
408, 53037
808, 82629
561, 5055
400, 4437
848, 8877
206, 54564
646, 55542
585, 79122
919, 66921
231, 28218
544, 66795
855, 45732
153, 30351
598, 23976
628, 29520
298, 51741
244, 62892
633, 87624
652, 89319
14, 90504
307, 47139
809, 20409
545, 83226
432, 56940
816, 85686
105, 55245
905, 22371
33, 61263
576, 80649
526, 21528
450, 46308
659, 17709
319, 62736
700, 45921
80, 45522
564, 81153
180, 90276
259, 36666
653, 33540
751, 63816
417, 13047
418, 15714
763, 88935
425, 93039
75, 83994
800, 20829
231, 63882
508, 52584
682, 59505
670, 69096
273, 42261
330, 68382
92, 32331
739, 83580
966, 72780
11, 72696
846, 47937
526, 78033
864, 61839
133, 19545
719, 77274
399, 9813
857, 22746
825, 63267
264, 50922
387, 87477
235, 91464
561, 12081
555, 53037
85, 58461
789, 13965
707, 22743
902, 85167
970, 32754
998, 71286
343, 78699
780, 88164
488, 90066
315, 1647
613, 21177
264, 25488
294, 46752
601, 48390
793, 34962
607, 28002
259, 70575
795, 4956
616, 15930
386, 10326
149, 79002
323, 90798
205, 81399
271, 36810
620, 83631
435, 20958
901, 60549
822, 60798
282, 6270
524, 4836
113, 29343
965, 20226
142, 47949
966, 36945
13, 22143
42, 93006
388, 38052
309, 35541
952, 1368
616, 30765
475, 24516
619, 42690
2, 85209
18, 28617
102, 40746
53, 92538
839, 50346
554, 83496
8, 32271
125, 42756
725, 75768
821, 3759
662, 41448
794, 57219
777, 73446
503, 70044
656, 60393
109, 68784
991, 63501
408, 86409
428, 43644
283, 89955
103, 21009
34, 65769
786, 80589
935, 93456
335, 79107
613, 92052
74, 39486
657, 52557
959, 7158
299, 47157
680, 59379
250, 42816
961, 28287
545, 87510
56, 22092
414, 12084
534, 27174
744, 2400
527, 68700
893, 5133
452, 97266
843, 10002
384, 96126
886, 56523
4, 68070
578, 41997
402, 3264
698, 46602
33, 76929
397, 72651
971, 96879
218, 12165
782, 22596
756, 17826
206, 84375
341, 27021
970, 63261
814, 88644
3, 94077
571, 45717
974, 94728
914, 26943
652, 85794
948, 5289
348, 76401
136, 73341
281, 10947
838, 86766
49, 25536
352, 30663
454, 34134
193, 55086
276, 72930
569, 59964
1, 29721
375, 36678
417, 88503
28, 63453
592, 24564
861, 80562
602, 56481
939, 13572
221, 14106
459, 75786
297, 20472
754, 48615
761, 36465
202, 25221
580, 90003
152, 39960
840, 13092
274, 85875
706, 16971
911, 7173
571, 44046
82, 80829
451, 13161
922, 4731
475, 76623
373, 55662
715, 56382
921, 70173
802, 28608
225, 11565
312, 44430
753, 37104
100, 71289
874, 93108
172, 10524
491, 97743
327, 89157
888, 51045
636, 6951
142, 50679
589, 85818
710, 44469
104, 50157
18, 84606
377, 61467
165, 29880
728, 28965
299, 50646
557, 50157
828, 96420
233, 67455
640, 74064
253, 21879
129, 76095
656, 64560
398, 47760
764, 42672
173, 1908
967, 81501
156, 71970
473, 4695
821, 37572
305, 4275
719, 70632
367, 7518
892, 75480
62, 53970
496, 59040
870, 14454
232, 84195
503, 80601
690, 79713
855, 61839
308, 25923
618, 98022
176, 3108
673, 38223
773, 31977
813, 93837
822, 77883
821, 16542
395, 49896
